"","inegi.code","year","indicator","value","state","code","region","inegi leading","state long","state caps","state caps sa","state.new","state.new.long"
"1178",14,1993,"total population",5835535,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1179",14,1994,"total population",5937946,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1180",14,1995,"total population",6038588,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1181",14,1996,"total population",6126041,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1182",14,1997,"total population",6200206,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1183",14,1998,"total population",6271803,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1184",14,1999,"total population",6340731,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1185",14,2000,"total population",6419688,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1186",14,2001,"total population",6514205,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1187",14,2002,"total population",6613184,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1188",14,2003,"total population",6712650,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1189",14,2004,"total population",6811151,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1190",14,2005,"total population",6910601,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1191",14,2006,"total population",7014132,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1192",14,2007,"total population",7122681,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1193",14,2008,"total population",7235896,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1194",14,2009,"total population",7351056,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1195",14,2010,"total population",7461855,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1196",14,2011,"total population",7568896,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1197",14,2012,"total population",7672910,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1198",14,2013,"total population",7773261,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1199",14,2014,"total population",7870823,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1200",14,2015,"total population",7963314,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1201",14,2016,"total population",8055955,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1202",14,2017,"total population",8149170,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1203",14,2018,"total population",8238991,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1204",14,2019,"total population",8325800,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1205",14,2020,"total population",8409693,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1206",14,2021,"total population",8490806,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1207",14,2022,"total population",8569204,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1208",14,2023,"total population",8644920,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1209",14,2024,"total population",8718004,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1210",14,2025,"total population",8788486,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1211",14,2026,"total population",8856479,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1212",14,2027,"total population",8921959,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1213",14,2028,"total population",8984996,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1214",14,2029,"total population",9045584,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1215",14,2030,"total population",9103763,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1216",14,2031,"total population",9159500,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1217",14,2032,"total population",9212842,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1218",14,2033,"total population",9263784,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1219",14,2034,"total population",9312289,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1220",14,2035,"total population",9358350,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1221",14,2036,"total population",9401956,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1222",14,2037,"total population",9443109,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1223",14,2038,"total population",9481737,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1224",14,2039,"total population",9517823,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1225",14,2040,"total population",9551328,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1226",14,2041,"total population",9582211,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1227",14,2042,"total population",9610483,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1228",14,2043,"total population",9636080,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1229",14,2044,"total population",9658988,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1230",14,2045,"total population",9679240,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1231",14,2046,"total population",9696839,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1232",14,2047,"total population",9711783,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1233",14,2048,"total population",9724111,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1234",14,2049,"total population",9733793,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1235",14,2050,"total population",9740860,"Jalisco","JAL","West",14,"Jalisco","JALISCO","JALISCO","Jalisco","Jalisco"
"1236",15,1970,"total population",4089454,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1237",15,1971,"total population",4385974,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1238",15,1972,"total population",4696531,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1239",15,1973,"total population",5019964,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1240",15,1974,"total population",5356622,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1241",15,1975,"total population",5706464,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1242",15,1976,"total population",6068269,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1243",15,1977,"total population",6441318,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1244",15,1978,"total population",6825869,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1245",15,1979,"total population",7221565,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1246",15,1980,"total population",7586821,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1247",15,1981,"total population",7877924,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1248",15,1982,"total population",8132058,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1249",15,1983,"total population",8388536,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1250",15,1984,"total population",8646841,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1251",15,1985,"total population",8906469,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1252",15,1986,"total population",9167797,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1253",15,1987,"total population",9431059,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1254",15,1988,"total population",9695256,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1255",15,1989,"total population",9959787,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1256",15,1990,"total population",10239390,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1257",15,1991,"total population",10535566,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1258",15,1992,"total population",10834096,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1259",15,1993,"total population",11133793,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1260",15,1994,"total population",11434489,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1261",15,1995,"total population",11735589,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1262",15,1996,"total population",12041420,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1263",15,1997,"total population",12352846,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1264",15,1998,"total population",12665308,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1265",15,1999,"total population",12978400,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1266",15,2000,"total population",13229303,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1267",15,2001,"total population",13426921,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1268",15,2002,"total population",13634312,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1269",15,2003,"total population",13843183,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1270",15,2004,"total population",14050307,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1271",15,2005,"total population",14259750,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1272",15,2006,"total population",14472559,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1273",15,2007,"total population",14690701,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1274",15,2008,"total population",14918914,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1275",15,2009,"total population",15151573,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1276",15,2010,"total population",15377962,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1277",15,2011,"total population",15600748,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1278",15,2012,"total population",15820397,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1279",15,2013,"total population",16035478,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1280",15,2014,"total population",16248083,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1281",15,2015,"total population",16453628,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1282",15,2016,"total population",16658503,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1283",15,2017,"total population",16861082,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1284",15,2018,"total population",17056666,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1285",15,2019,"total population",17245551,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1286",15,2020,"total population",17427790,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1287",15,2021,"total population",17603429,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1288",15,2022,"total population",17772460,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1289",15,2023,"total population",17934893,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1290",15,2024,"total population",18090769,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1291",15,2025,"total population",18240039,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1292",15,2026,"total population",18382722,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1293",15,2027,"total population",18518838,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1294",15,2028,"total population",18648325,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1295",15,2029,"total population",18771159,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1296",15,2030,"total population",18887349,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1297",15,2031,"total population",18996895,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1298",15,2032,"total population",19099865,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1299",15,2033,"total population",19196273,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1300",15,2034,"total population",19286166,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1301",15,2035,"total population",19369581,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1302",15,2036,"total population",19446571,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1303",15,2037,"total population",19517131,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1304",15,2038,"total population",19581286,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1305",15,2039,"total population",19638997,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1306",15,2040,"total population",19690258,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1307",15,2041,"total population",19735074,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1308",15,2042,"total population",19773450,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1309",15,2043,"total population",19805362,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1310",15,2044,"total population",19830862,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1311",15,2045,"total population",19849973,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1312",15,2046,"total population",19862755,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1313",15,2047,"total population",19869300,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1314",15,2048,"total population",19869628,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1315",15,2049,"total population",19863846,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1316",15,2050,"total population",19852030,"M<e9>xico","MEX","Central",15,"M<e9>xico","M<c9>XICO","MEXICO","M<e9>xico","Estado de M<e9>xico"
"1317",16,1970,"total population",2449238,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1318",16,1971,"total population",2499916,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1319",16,1972,"total population",2551075,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1320",16,1973,"total population",2601778,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1321",16,1974,"total population",2652041,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1322",16,1975,"total population",2701674,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1323",16,1976,"total population",2749904,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1324",16,1977,"total population",2796346,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1325",16,1978,"total population",2841136,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1326",16,1979,"total population",2884098,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1327",16,1980,"total population",2935097,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1328",16,1981,"total population",3005110,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1329",16,1982,"total population",3085067,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1330",16,1983,"total population",3164817,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1331",16,1984,"total population",3244126,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1332",16,1985,"total population",3322798,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1333",16,1986,"total population",3400999,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1334",16,1987,"total population",3478832,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1335",16,1988,"total population",3555903,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1336",16,1989,"total population",3632062,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1337",16,1990,"total population",3695129,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1338",16,1991,"total population",3744980,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1339",16,1992,"total population",3793553,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1340",16,1993,"total population",3840465,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1341",16,1994,"total population",3885640,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1342",16,1995,"total population",3928960,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1343",16,1996,"total population",3962369,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1344",16,1997,"total population",3985902,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1345",16,1998,"total population",4007166,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1346",16,1999,"total population",4026194,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1347",16,2000,"total population",4039249,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1348",16,2001,"total population",4049615,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1349",16,2002,"total population",4061978,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1350",16,2003,"total population",4073837,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1351",16,2004,"total population",4084342,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1352",16,2005,"total population",4094663,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1353",16,2006,"total population",4131914,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
